[sweep] 모터 [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12] 0토크 폴링 시작 (Ctrl+C로 종료·저장)
1:+37.6(+37.6~+38.1) | 2:+7.6(+7.6~+8.3) | 3:-0.8(-0.8~-0.8) | 4:+19.0(+19.0~+21.3) | 5:+21.2(+21.2~+21.2) | 6:+8.1(+8.1~+8.1) | 7:+41.7(+41.6~+41.7) | 8:+12.2(+12.2~+12.5) | 9:+27.7(+27.7~+27.7) | 10:+26.2(+25.6~+26.2) | 11:+25.4(+25.3~+27.4) | 12:+6.8(+6.8~+6.8)
1:+37.6(+37.6~+38.1) | 2:+7.6(+7.6~+8.3) | 3:-0.8(-0.8~-0.8) | 4:+19.0(+19.0~+21.3) | 5:+21.2(+21.2~+21.2) | 6:+8.1(+8.1~+8.1) | 7:+41.7(+41.6~+41.7) | 8:+12.2(+12.2~+12.5) | 9:+27.7(+27.7~+27.7) | 10:+26.2(+25.6~+26.2) | 11:+25.4(+25.3~+27.4) | 12:+6.8(+6.8~+6.8)
1:+37.6(+37.6~+38.1) | 2:+7.6(+7.6~+8.3) | 3:-0.8(-0.8~-0.8) | 4:+19.0(+19.0~+21.3) | 5:+21.2(+21.2~+21.2) | 6:+8.1(+8.1~+8.1) | 7:+41.7(+41.6~+41.7) | 8:+12.2(+12.2~+12.5) | 9:+27.7(+27.7~+27.7) | 10:+26.2(+25.6~+26.2) | 11:+25.3(+25.3~+27.4) | 12:+6.8(+6.8~+6.8)
1:+34.5(+34.5~+38.1) | 2:+7.6(+7.6~+8.3) | 3:-0.8(-0.8~-0.8) | 4:+18.9(+18.9~+21.3) | 5:+21.6(+21.2~+21.7) | 6:+8.1(+8.1~+8.1) | 7:+44.7(+41.6~+44.8) | 8:+12.2(+12.2~+12.5) | 9:+27.7(+27.7~+27.7) | 10:+26.2(+25.6~+26.2) | 11:+24.8(+24.8~+27.4) | 12:+6.8(+6.8~+6.8)
1:+35.2(+34.5~+38.1) | 2:+7.6(+7.6~+8.3) | 3:-0.8(-0.8~-0.8) | 4:+19.2(+18.9~+21.3) | 5:+21.6(+21.2~+21.7) | 6:+8.1(+8.1~+8.1) | 7:+43.8(+41.6~+44.8) | 8:+12.2(+12.2~+12.5) | 9:+27.7(+27.7~+27.7) | 10:+26.1(+25.6~+26.2) | 11:+24.8(+24.8~+27.4) | 12:+6.8(+6.8~+6.8)
1:+30.0(+29.9~+38.1) | 2:+7.6(+7.6~+8.3) | 3:-0.8(-0.8~-0.8) | 4:+20.9(+18.9~+21.3) | 5:+22.7(+21.2~+22.7) | 6:+8.1(+8.1~+8.1) | 7:+49.5(+41.6~+49.5) | 8:+12.2(+12.2~+12.5) | 9:+27.7(+27.7~+27.7) | 10:+23.1(+23.1~+26.2) | 11:+23.4(+23.4~+27.4) | 12:+6.8(+6.8~+6.8)
1:+24.5(+24.5~+38.1) | 2:+7.6(+7.6~+8.3) | 3:-0.8(-0.8~-0.8) | 4:+22.2(+18.9~+22.2) | 5:+24.4(+21.2~+24.4) | 6:+8.1(+8.1~+8.1) | 7:+53.8(+41.6~+53.8) | 8:+12.2(+12.2~+12.5) | 9:+27.7(+27.7~+27.7) | 10:+20.8(+20.8~+26.2) | 11:+21.8(+21.8~+27.4) | 12:+6.8(+6.8~+6.8)
1:+18.5(+18.5~+38.1) | 2:+7.6(+7.6~+8.3) | 3:-0.8(-0.8~-0.8) | 4:+24.3(+18.9~+24.3) | 5:+25.3(+21.2~+25.3) | 6:+8.1(+8.1~+8.1) | 7:+60.1(+41.6~+60.1) | 8:+12.2(+12.2~+12.5) | 9:+27.7(+27.7~+27.7) | 10:+19.6(+19.6~+26.2) | 11:+21.6(+21.6~+27.4) | 12:+6.8(+6.8~+6.8)
1:+8.9(+8.9~+38.1) | 2:+7.6(+7.6~+8.3) | 3:-0.8(-0.8~-0.8) | 4:+25.3(+18.9~+25.3) | 5:+27.5(+21.2~+27.5) | 6:+8.1(+8.1~+8.1) | 7:+68.6(+41.6~+68.6) | 8:+12.2(+12.2~+12.5) | 9:+27.7(+27.7~+27.7) | 10:+18.7(+18.7~+26.2) | 11:+21.4(+21.4~+27.4) | 12:+6.8(+6.8~+6.8)
1:-0.6(-0.6~+38.1) | 2:+7.6(+7.6~+8.3) | 3:-0.8(-0.8~-0.8) | 4:+25.6(+18.9~+25.6) | 5:+28.0(+21.2~+28.1) | 6:+8.1(+8.1~+8.1) | 7:+75.9(+41.6~+75.9) | 8:+12.4(+12.2~+12.5) | 9:+27.7(+27.7~+27.7) | 10:+18.6(+18.6~+26.2) | 11:+21.4(+21.4~+27.4) | 12:+6.8(+6.8~+6.8)
1:-7.4(-7.4~+38.1) | 2:+7.6(+7.6~+8.3) | 3:-0.8(-0.8~-0.8) | 4:+24.9(+18.9~+25.6) | 5:+28.6(+21.2~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+81.0(+41.6~+81.0) | 8:+12.4(+12.2~+12.5) | 9:+27.7(+27.7~+27.7) | 10:+18.6(+18.6~+26.2) | 11:+21.4(+21.4~+27.4) | 12:+6.8(+6.8~+6.8)
1:-16.6(-16.6~+38.1) | 2:+7.6(+7.6~+8.3) | 3:-0.8(-0.8~-0.8) | 4:+20.8(+18.9~+25.6) | 5:+28.6(+21.2~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+87.0(+41.6~+87.0) | 8:+12.4(+12.2~+12.5) | 9:+27.7(+27.7~+27.7) | 10:+18.7(+18.6~+26.2) | 11:+21.4(+21.4~+27.4) | 12:+6.8(+6.8~+6.8)
1:-28.6(-28.6~+38.1) | 2:+7.6(+7.6~+8.3) | 3:-0.8(-0.8~-0.8) | 4:+16.0(+16.0~+25.6) | 5:+28.6(+21.2~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+96.3(+41.6~+96.3) | 8:+12.4(+12.2~+12.5) | 9:+27.7(+27.7~+27.7) | 10:+20.9(+18.6~+26.2) | 11:+21.8(+21.4~+27.4) | 12:+6.8(+6.8~+6.8)
1:-40.8(-40.8~+38.1) | 2:+7.6(+7.6~+8.3) | 3:-0.8(-0.8~-0.8) | 4:+9.2(+9.2~+25.6) | 5:+25.7(+21.2~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+105.0(+41.6~+105.0) | 8:+12.4(+12.2~+12.5) | 9:+27.7(+27.7~+27.7) | 10:+23.9(+18.6~+26.2) | 11:+23.8(+21.4~+27.4) | 12:+6.8(+6.8~+6.8)
1:-41.5(-41.6~+38.1) | 2:+7.6(+7.6~+8.3) | 3:-0.8(-0.8~-0.8) | 4:+9.2(+9.2~+25.6) | 5:+25.0(+21.2~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+105.0(+41.6~+105.0) | 8:+12.3(+12.2~+12.5) | 9:+27.7(+27.7~+27.7) | 10:+26.0(+18.6~+26.2) | 11:+27.6(+21.4~+27.6) | 12:+6.8(+6.8~+6.8)
1:-47.1(-47.1~+38.1) | 2:+7.6(+7.6~+8.3) | 3:-0.8(-0.8~-0.8) | 4:+1.3(+1.3~+25.6) | 5:+18.7(+18.7~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+110.5(+41.6~+110.6) | 8:+12.4(+12.2~+12.5) | 9:+27.7(+27.7~+27.7) | 10:+32.8(+18.6~+32.9) | 11:+33.8(+21.4~+33.8) | 12:+6.8(+6.8~+6.8)
1:-49.8(-51.0~+38.1) | 2:+7.2(+7.1~+8.3) | 3:-0.8(-0.8~-0.8) | 4:-14.2(-14.3~+25.6) | 5:+6.2(+6.2~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+123.6(+41.6~+123.7) | 8:+12.4(+12.2~+12.5) | 9:+27.7(+27.7~+27.7) | 10:+49.6(+18.6~+49.6) | 11:+33.8(+21.4~+33.8) | 12:+6.8(+6.8~+6.8)
1:-45.3(-51.0~+38.1) | 2:+5.3(+5.3~+8.3) | 3:-0.8(-0.8~-0.8) | 4:-0.0(-14.3~+25.6) | 5:+11.4(+3.2~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+121.1(+41.6~+123.8) | 8:+12.4(+12.2~+12.5) | 9:+27.7(+27.7~+27.7) | 10:+43.7(+18.6~+49.6) | 11:+37.5(+21.4~+40.9) | 12:+6.8(+6.8~+6.8)
1:-49.6(-51.0~+38.1) | 2:+4.9(+4.9~+8.3) | 3:-0.8(-0.8~-0.8) | 4:-3.6(-14.3~+25.6) | 5:+11.5(+3.2~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+119.1(+41.6~+123.8) | 8:+11.5(+11.5~+12.5) | 9:+28.7(+27.7~+28.7) | 10:+34.6(+18.6~+49.6) | 11:+31.8(+21.4~+40.9) | 12:+6.8(+6.8~+6.8)
1:-54.5(-54.5~+38.1) | 2:+4.6(+4.6~+8.3) | 3:-0.8(-0.8~-0.8) | 4:-18.6(-18.6~+25.6) | 5:+11.5(+3.2~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+127.1(+41.6~+127.1) | 8:+10.6(+10.6~+12.5) | 9:+28.7(+27.7~+28.7) | 10:+51.2(+18.6~+51.2) | 11:+37.3(+21.4~+40.9) | 12:+6.8(+6.8~+6.8)
1:-53.5(-54.5~+38.1) | 2:+3.0(+3.0~+8.3) | 3:-0.8(-0.8~-0.8) | 4:-20.6(-20.7~+25.6) | 5:+11.5(+3.2~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+130.0(+41.6~+130.1) | 8:+9.9(+9.9~+12.5) | 9:+28.7(+27.7~+28.7) | 10:+53.7(+18.6~+54.1) | 11:+37.3(+21.4~+40.9) | 12:+6.8(+6.8~+6.8)
1:-53.6(-54.5~+38.1) | 2:+3.0(+3.0~+8.3) | 3:-0.8(-0.8~-0.8) | 4:-20.6(-20.7~+25.6) | 5:+11.5(+3.2~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+130.0(+41.6~+130.1) | 8:+9.9(+9.9~+12.5) | 9:+28.7(+27.7~+28.7) | 10:+53.7(+18.6~+54.1) | 11:+37.3(+21.4~+40.9) | 12:+6.8(+6.8~+6.8)
1:-53.6(-54.5~+38.1) | 2:+3.0(+3.0~+8.3) | 3:-0.8(-0.8~-0.8) | 4:-20.6(-20.7~+25.6) | 5:+11.5(+3.2~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+130.0(+41.6~+130.1) | 8:+9.9(+9.9~+12.5) | 9:+28.7(+27.7~+28.7) | 10:+53.7(+18.6~+54.1) | 11:+37.3(+21.4~+40.9) | 12:+6.8(+6.8~+6.8)
1:-62.3(-62.3~+38.1) | 2:+3.0(+3.0~+8.3) | 3:-0.8(-0.8~-0.8) | 4:-20.5(-20.7~+25.6) | 5:+11.5(+3.2~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+137.4(+41.6~+137.4) | 8:+9.9(+9.9~+12.5) | 9:+28.7(+27.7~+28.7) | 10:+53.7(+18.6~+54.1) | 11:+37.3(+21.4~+40.9) | 12:+6.8(+6.8~+6.8)
1:-65.4(-65.7~+38.1) | 2:+3.1(+3.0~+8.3) | 3:-0.8(-0.8~-0.8) | 4:-20.5(-20.7~+25.6) | 5:+11.5(+3.2~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+141.2(+41.6~+141.3) | 8:+10.0(+9.9~+12.5) | 9:+28.7(+27.7~+28.7) | 10:+53.7(+18.6~+54.1) | 11:+37.3(+21.4~+40.9) | 12:+6.8(+6.8~+6.8)
1:-65.6(-65.7~+38.1) | 2:+3.1(+3.0~+8.3) | 3:-0.8(-0.8~-0.8) | 4:-20.5(-20.7~+25.6) | 5:+11.5(+3.2~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+142.3(+41.6~+142.3) | 8:+10.0(+9.9~+12.5) | 9:+28.7(+27.7~+28.7) | 10:+53.7(+18.6~+54.1) | 11:+37.3(+21.4~+40.9) | 12:+6.8(+6.8~+6.8)
1:-66.7(-66.7~+38.1) | 2:+3.1(+3.0~+8.3) | 3:-0.8(-0.8~-0.8) | 4:-20.5(-20.7~+25.6) | 5:+11.5(+3.2~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+143.0(+41.6~+143.0) | 8:+10.0(+9.9~+12.5) | 9:+28.7(+27.7~+28.7) | 10:+53.7(+18.6~+54.1) | 11:+37.3(+21.4~+40.9) | 12:+6.8(+6.8~+6.8)
1:-67.7(-67.7~+38.1) | 2:+3.1(+3.0~+8.3) | 3:-0.8(-0.8~-0.8) | 4:-20.5(-20.7~+25.6) | 5:+5.3(+3.2~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+143.5(+41.6~+143.5) | 8:+10.0(+9.9~+12.5) | 9:+28.7(+27.7~+28.7) | 10:+53.4(+18.6~+54.1) | 11:+37.4(+21.4~+40.9) | 12:+6.8(+6.8~+6.8)
1:-69.1(-69.1~+38.1) | 2:+3.1(+3.0~+8.3) | 3:-0.8(-0.8~-0.8) | 4:-20.2(-20.7~+25.6) | 5:+4.7(+3.2~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+143.0(+41.6~+143.6) | 8:+9.9(+9.9~+12.5) | 9:+28.7(+27.7~+28.7) | 10:+51.9(+18.6~+54.1) | 11:+42.9(+21.4~+42.9) | 12:+6.8(+6.8~+6.8)
1:-68.4(-69.1~+38.1) | 2:+3.1(+3.0~+8.3) | 3:-0.8(-0.8~-0.8) | 4:-20.2(-20.7~+25.6) | 5:+1.3(+1.3~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+142.2(+41.6~+143.6) | 8:+9.9(+9.9~+12.5) | 9:+28.7(+27.7~+28.7) | 10:+51.9(+18.6~+54.1) | 11:+42.9(+21.4~+42.9) | 12:+6.8(+6.8~+6.8)
1:-67.9(-69.1~+38.1) | 2:+3.1(+3.0~+8.3) | 3:-0.8(-0.8~-0.8) | 4:-20.2(-20.7~+25.6) | 5:-1.3(-1.3~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+142.2(+41.6~+143.6) | 8:+9.9(+9.9~+12.5) | 9:+28.7(+27.7~+28.7) | 10:+51.9(+18.6~+54.1) | 11:+42.9(+21.4~+42.9) | 12:+6.8(+6.8~+6.8)
1:-67.5(-69.1~+38.1) | 2:+3.1(+3.0~+8.3) | 3:-0.8(-0.8~-0.8) | 4:-20.2(-20.7~+25.6) | 5:-1.3(-1.3~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+142.1(+41.6~+143.6) | 8:+9.9(+9.9~+12.5) | 9:+28.7(+27.7~+28.7) | 10:+51.9(+18.6~+54.1) | 11:+42.9(+21.4~+42.9) | 12:+6.8(+6.8~+6.8)
1:-67.5(-69.1~+38.1) | 2:+3.1(+3.0~+8.3) | 3:-0.8(-0.8~-0.8) | 4:-20.2(-20.7~+25.6) | 5:-1.3(-1.3~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+142.1(+41.6~+143.6) | 8:+9.9(+9.9~+12.5) | 9:+28.7(+27.7~+28.7) | 10:+51.9(+18.6~+54.1) | 11:+42.9(+21.4~+42.9) | 12:+6.8(+6.8~+6.8)
1:-67.1(-69.1~+38.1) | 2:+3.1(+3.0~+8.3) | 3:-0.8(-0.8~-0.8) | 4:-20.2(-20.7~+25.6) | 5:-1.7(-1.8~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+141.8(+41.6~+143.6) | 8:+10.0(+9.9~+12.5) | 9:+28.7(+27.7~+28.7) | 10:+51.9(+18.6~+54.1) | 11:+42.9(+21.4~+42.9) | 12:+6.8(+6.8~+6.8)
1:-66.7(-69.1~+38.1) | 2:+3.1(+3.0~+8.3) | 3:-0.8(-0.8~-0.8) | 4:-20.2(-20.7~+25.6) | 5:-1.7(-1.8~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+141.1(+41.6~+143.6) | 8:+9.9(+9.9~+12.5) | 9:+28.7(+27.7~+28.7) | 10:+51.9(+18.6~+54.1) | 11:+42.9(+21.4~+42.9) | 12:+6.8(+6.8~+6.8)
1:-66.7(-69.1~+38.1) | 2:+3.1(+3.0~+8.3) | 3:-0.8(-0.8~-0.8) | 4:-20.2(-20.7~+25.6) | 5:-1.7(-1.8~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+141.1(+41.6~+143.6) | 8:+9.9(+9.9~+12.5) | 9:+28.7(+27.7~+28.7) | 10:+51.9(+18.6~+54.1) | 11:+42.9(+21.4~+42.9) | 12:+6.8(+6.8~+6.8)
1:-66.5(-69.1~+38.1) | 2:+3.1(+3.0~+8.3) | 3:-0.8(-0.8~-0.8) | 4:-20.2(-20.7~+25.6) | 5:-1.7(-1.8~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+141.1(+41.6~+143.6) | 8:+9.9(+9.9~+12.5) | 9:+28.7(+27.7~+28.7) | 10:+51.9(+18.6~+54.1) | 11:+42.9(+21.4~+42.9) | 12:+6.8(+6.8~+6.8)
1:-66.5(-69.1~+38.1) | 2:+3.1(+3.0~+8.3) | 3:-0.8(-0.8~-0.8) | 4:-20.2(-20.7~+25.6) | 5:-1.7(-1.8~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+140.8(+41.6~+143.6) | 8:+10.2(+9.9~+12.5) | 9:+28.7(+27.7~+28.7) | 10:+51.9(+18.6~+54.1) | 11:+42.9(+21.4~+42.9) | 12:+6.8(+6.8~+6.8)
1:-66.5(-69.1~+38.1) | 2:+3.1(+3.0~+8.3) | 3:-0.8(-0.8~-0.8) | 4:-20.2(-20.7~+25.6) | 5:-1.7(-1.8~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+140.8(+41.6~+143.6) | 8:+10.2(+9.9~+12.5) | 9:+28.7(+27.7~+28.7) | 10:+51.9(+18.6~+54.1) | 11:+42.9(+21.4~+42.9) | 12:+6.8(+6.8~+6.8)
1:-66.5(-69.1~+38.1) | 2:+3.1(+3.0~+8.3) | 3:-0.8(-0.8~-0.8) | 4:-20.2(-20.7~+25.6) | 5:-1.7(-1.8~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+140.8(+41.6~+143.6) | 8:+10.2(+9.9~+12.5) | 9:+28.7(+27.7~+28.7) | 10:+51.7(+18.6~+54.1) | 11:+42.9(+21.4~+42.9) | 12:+6.8(+6.8~+6.8)
1:-66.1(-69.1~+38.1) | 2:+3.1(+3.0~+8.3) | 3:-0.8(-0.8~-0.8) | 4:-20.2(-20.7~+25.6) | 5:-1.7(-1.8~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+139.7(+41.6~+143.6) | 8:+10.7(+9.9~+12.5) | 9:+28.7(+27.7~+28.7) | 10:+51.4(+18.6~+54.1) | 11:+42.9(+21.4~+42.9) | 12:+6.8(+6.8~+6.8)
1:-64.8(-69.1~+38.1) | 2:+3.1(+3.0~+8.3) | 3:-0.8(-0.8~-0.8) | 4:-20.2(-20.7~+25.6) | 5:-1.7(-1.8~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+138.8(+41.6~+143.6) | 8:+11.1(+9.9~+12.5) | 9:+28.7(+27.7~+28.7) | 10:+51.4(+18.6~+54.1) | 11:+42.9(+21.4~+42.9) | 12:+6.8(+6.8~+6.8)
1:-64.6(-69.1~+38.1) | 2:+3.1(+3.0~+8.3) | 3:-0.8(-0.8~-0.8) | 4:-20.2(-20.7~+25.6) | 5:-1.7(-1.8~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+138.8(+41.6~+143.6) | 8:+11.1(+9.9~+12.5) | 9:+28.7(+27.7~+28.7) | 10:+51.5(+18.6~+54.1) | 11:+42.9(+21.4~+42.9) | 12:+6.8(+6.8~+6.8)
1:-64.5(-69.1~+38.1) | 2:+3.1(+3.0~+8.3) | 3:-0.8(-0.8~-0.8) | 4:-20.2(-20.7~+25.6) | 5:-1.7(-1.8~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+138.5(+41.6~+143.6) | 8:+10.9(+9.9~+12.5) | 9:+28.7(+27.7~+28.7) | 10:+51.7(+18.6~+54.1) | 11:+42.9(+21.4~+42.9) | 12:+6.8(+6.8~+6.8)
1:-62.9(-69.1~+38.1) | 2:+3.0(+3.0~+8.3) | 3:-0.8(-0.8~-0.8) | 4:-20.2(-20.7~+25.6) | 5:-3.2(-3.3~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+135.2(+41.6~+143.6) | 8:+10.9(+9.9~+12.5) | 9:+28.7(+27.7~+28.7) | 10:+49.9(+18.6~+54.1) | 11:+42.9(+21.4~+42.9) | 12:+6.8(+6.8~+6.8)
1:-62.9(-69.1~+38.1) | 2:+3.0(+3.0~+8.3) | 3:-0.8(-0.8~-0.8) | 4:-20.2(-20.7~+25.6) | 5:-3.3(-3.3~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+135.4(+41.6~+143.6) | 8:+10.8(+9.9~+12.5) | 9:+28.7(+27.7~+28.7) | 10:+49.5(+18.6~+54.1) | 11:+42.9(+21.4~+42.9) | 12:+6.8(+6.8~+6.8)
1:-64.7(-69.1~+38.1) | 2:+3.0(+3.0~+8.3) | 3:-0.8(-0.8~-0.8) | 4:-20.2(-20.7~+25.6) | 5:-3.3(-3.3~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+138.0(+41.6~+143.6) | 8:+10.2(+9.9~+12.5) | 9:+28.7(+27.7~+28.7) | 10:+49.9(+18.6~+54.1) | 11:+42.9(+21.4~+42.9) | 12:+6.8(+6.8~+6.8)
1:-64.5(-69.1~+38.1) | 2:+3.0(+3.0~+8.3) | 3:-0.8(-0.8~-0.8) | 4:-20.2(-20.7~+25.6) | 5:-3.3(-3.3~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+137.1(+41.6~+143.6) | 8:+10.2(+9.9~+12.5) | 9:+28.7(+27.7~+28.7) | 10:+49.9(+18.6~+54.1) | 11:+42.9(+21.4~+42.9) | 12:+6.8(+6.8~+6.8)
1:-64.1(-69.1~+38.1) | 2:+3.0(+3.0~+8.3) | 3:-0.8(-0.8~-0.8) | 4:-20.2(-20.7~+25.6) | 5:-3.3(-3.3~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+141.0(+41.6~+143.6) | 8:+10.2(+9.9~+12.5) | 9:+28.7(+27.7~+28.7) | 10:+53.9(+18.6~+54.1) | 11:+42.9(+21.4~+42.9) | 12:+6.8(+6.8~+6.8)
1:-64.1(-69.1~+38.1) | 2:+3.0(+3.0~+8.3) | 3:-0.8(-0.8~-0.8) | 4:-20.2(-20.7~+25.6) | 5:-3.3(-3.3~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+141.1(+41.6~+143.6) | 8:+10.2(+9.9~+12.5) | 9:+28.7(+27.7~+28.7) | 10:+53.9(+18.6~+54.1) | 11:+42.9(+21.4~+42.9) | 12:+6.8(+6.8~+6.8)
1:-66.3(-69.1~+38.1) | 2:+3.2(+3.0~+8.3) | 3:+7.8(-0.8~+7.8) | 4:-20.2(-20.7~+25.6) | 5:-3.2(-3.3~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+143.2(+41.6~+143.6) | 8:+10.2(+9.9~+12.5) | 9:+28.7(+27.7~+28.7) | 10:+53.9(+18.6~+54.1) | 11:+42.9(+21.4~+42.9) | 12:+6.8(+6.8~+6.8)
1:-66.4(-69.1~+38.1) | 2:+3.5(+3.0~+8.3) | 3:+11.6(-0.8~+11.6) | 4:-20.2(-20.7~+25.6) | 5:-3.2(-3.3~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+143.2(+41.6~+143.6) | 8:+10.2(+9.9~+12.5) | 9:+28.7(+27.7~+28.7) | 10:+53.9(+18.6~+54.1) | 11:+42.9(+21.4~+42.9) | 12:+6.8(+6.8~+6.8)
1:-66.3(-69.1~+38.1) | 2:+4.5(+3.0~+8.3) | 3:+11.5(-0.8~+11.6) | 4:-20.2(-20.7~+25.6) | 5:-3.3(-3.3~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+143.3(+41.6~+143.6) | 8:+10.2(+9.9~+12.5) | 9:+28.7(+27.7~+28.7) | 10:+53.9(+18.6~+54.1) | 11:+42.9(+21.4~+42.9) | 12:+6.8(+6.8~+6.8)
1:-54.6(-69.1~+38.1) | 2:+5.0(+3.0~+8.3) | 3:+11.6(-0.8~+11.6) | 4:-22.4(-22.4~+25.6) | 5:-3.3(-3.3~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+143.2(+41.6~+143.6) | 8:+10.2(+9.9~+12.5) | 9:+28.7(+27.7~+28.7) | 10:+53.9(+18.6~+54.1) | 11:+42.9(+21.4~+42.9) | 12:+6.8(+6.8~+6.8)
1:-60.2(-69.1~+38.1) | 2:+5.1(+3.0~+8.3) | 3:+11.6(-0.8~+11.6) | 4:-32.5(-32.6~+25.6) | 5:-14.8(-14.8~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+143.7(+41.6~+143.7) | 8:+10.2(+9.9~+12.5) | 9:+28.7(+27.7~+28.7) | 10:+53.9(+18.6~+54.1) | 11:+42.9(+21.4~+42.9) | 12:+6.8(+6.8~+6.8)
1:-66.2(-69.1~+38.1) | 2:+5.1(+3.0~+8.3) | 3:+11.6(-0.8~+11.6) | 4:-29.4(-32.6~+25.6) | 5:-14.8(-14.8~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+143.8(+41.6~+143.9) | 8:+10.2(+9.9~+12.5) | 9:+28.7(+27.7~+28.7) | 10:+53.9(+18.6~+54.1) | 11:+42.9(+21.4~+42.9) | 12:+6.8(+6.8~+6.8)
1:-67.4(-69.1~+38.1) | 2:+5.1(+3.0~+8.3) | 3:+11.6(-0.8~+11.6) | 4:-25.2(-32.6~+25.6) | 5:-14.8(-14.8~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+143.8(+41.6~+143.9) | 8:+10.2(+9.9~+12.5) | 9:+28.7(+27.7~+28.7) | 10:+53.9(+18.6~+54.1) | 11:+42.9(+21.4~+42.9) | 12:+6.8(+6.8~+6.8)
1:-63.9(-69.1~+38.1) | 2:+5.1(+3.0~+8.3) | 3:+11.5(-0.8~+11.6) | 4:-25.2(-32.6~+25.6) | 5:-14.8(-14.8~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+144.2(+41.6~+144.3) | 8:+10.2(+9.9~+12.5) | 9:+28.7(+27.7~+28.7) | 10:+53.9(+18.6~+54.1) | 11:+42.9(+21.4~+42.9) | 12:+6.8(+6.8~+6.8)
1:-52.2(-69.1~+38.1) | 2:+3.7(+3.0~+8.3) | 3:+11.6(-0.8~+11.6) | 4:-25.2(-32.6~+25.6) | 5:-14.8(-14.8~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+144.5(+41.6~+144.6) | 8:+10.2(+9.9~+12.5) | 9:+28.7(+27.7~+28.7) | 10:+53.9(+18.6~+54.1) | 11:+42.9(+21.4~+42.9) | 12:+6.8(+6.8~+6.8)
1:-43.8(-69.1~+38.1) | 2:+3.0(+3.0~+8.3) | 3:+11.6(-0.8~+11.6) | 4:-25.1(-32.6~+25.6) | 5:-14.8(-14.8~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+146.3(+41.6~+146.3) | 8:+7.9(+7.9~+12.5) | 9:+28.7(+27.7~+28.7) | 10:+53.9(+18.6~+54.1) | 11:+42.9(+21.4~+42.9) | 12:+6.8(+6.8~+6.8)
1:-50.2(-69.1~+38.1) | 2:+2.9(+2.9~+8.3) | 3:+13.4(-0.8~+13.4) | 4:-17.2(-32.6~+25.6) | 5:-14.8(-14.8~+28.6) | 6:+8.1(+8.1~+8.1) | 7:+146.8(+41.6~+146.8) | 8:+7.8(+7.8~+12.5) | 9:+28.7(+27.7~+28.7) | 10:+53.9(+18.6~+54.1) | 11:+42.9(+21.4~+42.9) | 12:+6.8(+6.8~+6.8)  miss={1: 2, 2: 2, 3: 2, 4: 2, 5: 1, 6: 1, 7: 1, 8: 1, 9: 2, 10: 2, 11: 2, 12: 2}
